x_m,y_m,z_m,density_true_gcc,density_inverted_gcc,lithology
1500.0,800.0,50.0,0.0,0.0005574451731718007,background
1500.0,800.0,150.0,0.0,0.0007417990913478655,background
1500.0,800.0,250.0,0.0,0.0009476416261631872,background
1500.0,800.0,350.0,0.0,0.0012212260447601068,background
1500.0,800.0,450.0,0.0,0.0018848985847672562,background
1500.0,800.0,550.0,0.0,0.0021221751454653663,background
1500.0,800.0,650.0,0.0,0.002253719008327214,background
1500.0,800.0,750.0,0.0,0.002323629059395552,background
1500.0,800.0,850.0,0.0,0.002053029059395552,background
1500.0,800.0,950.0,0.0,0.001983119008327214,background
1500.0,800.0,1050.0,0.0,0.0021221751454653663,background
1500.0,800.0,1150.0,0.0,0.0018848985847672562,background
1500.0,800.0,1250.0,0.0,0.0012212260447601068,background
1500.0,800.0,1350.0,0.0,0.0009476416261631872,background
1500.0,800.0,1450.0,0.0,0.0007417990913478655,background
1500.0,900.0,50.0,0.0,0.0003777710748714229,background
1500.0,900.0,150.0,0.0,0.0005027045771741985,background
1500.0,900.0,250.0,0.0,0.0007307605480317251,background
1500.0,900.0,350.0,0.0,0.00205695363693384,background
1500.0,900.0,450.0,0.0,0.006196592585699233,background
1500.0,900.0,550.0,0.0,0.007498180459299781,background
1500.0,900.0,650.0,0.0,0.007675885488905669,background
1500.0,900.0,750.0,0.0,0.007206662336723962,background
1500.0,900.0,850.0,0.0,0.0054846623367239625,background
1500.0,900.0,950.0,0.0,0.0054372854889056695,background
1500.0,900.0,1050.0,0.0,0.006981580459299781,background
1500.0,900.0,1150.0,0.0,0.006196592585699233,background
1500.0,900.0,1250.0,0.0,0.00205695363693384,background
1500.0,900.0,1350.0,0.0,0.0007307605480317251,background
1500.0,900.0,1450.0,0.0,0.0005027045771741985,background
1500.0,1000.0,50.0,0.0,0.0001904004654700104,background
1500.0,1000.0,150.0,0.0,0.00031240822180059576,background
1500.0,1000.0,250.0,0.0,0.0014454356104525827,background
1500.0,1000.0,350.0,0.0,0.008485435206600875,background
1500.0,1000.0,450.0,0.0,0.025721714817980183,background
1500.0,1000.0,550.0,0.0,0.03274931313526401,background
1500.0,1000.0,650.0,0.0,0.03358636313721579,background
1500.0,1000.0,750.0,0.0,0.03170128155056487,background
1500.0,1000.0,850.0,0.0,0.027273281550564868,background
1500.0,1000.0,950.0,0.0,0.027190363137215793,background
1500.0,1000.0,1050.0,0.0,0.030510713135264007,background
1500.0,1000.0,1150.0,0.0,0.025451114817980184,background
1500.0,1000.0,1250.0,0.0,0.008485435206600875,background
1500.0,1000.0,1350.0,0.0,0.0014454356104525827,background
1500.0,1000.0,1450.0,0.0,0.00031240822180059576,background
1500.0,1100.0,50.0,0.0,1.391073616342536e-05,background
1500.0,1100.0,150.0,0.0,0.0003678698742538192,background
1500.0,1100.0,250.0,0.0,0.004057556274586513,background
1500.0,1100.0,350.0,0.0,0.0225957894176599,background
1500.0,1100.0,450.0,0.18,0.06227035540664156,dyke_or_fault_zone
1500.0,1100.0,550.0,0.18,0.08080864386448343,dyke_or_fault_zone
1500.0,1100.0,650.0,0.18,0.08426474345832506,dyke_or_fault_zone
1500.0,1100.0,750.0,0.18,0.08222037695084947,dyke_or_fault_zone
1500.0,1100.0,850.0,0.18,0.07685757695084947,dyke_or_fault_zone
1500.0,1100.0,950.0,0.18,0.07650344345832508,dyke_or_fault_zone
1500.0,1100.0,1050.0,0.18,0.07817644386448344,dyke_or_fault_zone
1500.0,1100.0,1150.0,0.18,0.06199975540664156,dyke_or_fault_zone
1500.0,1100.0,1250.0,0.0,0.0225957894176599,background
1500.0,1100.0,1350.0,0.0,0.0040575562745865145,background
1500.0,1100.0,1450.0,0.0,0.00038262987425381913,background
1500.0,1200.0,50.0,0.0,-0.00017732169068412906,background
1500.0,1200.0,150.0,0.0,0.00017243455130032045,background
1500.0,1200.0,250.0,0.0,0.0044999863524299915,background
1500.0,1200.0,350.0,0.0,0.026270859701641246,background
1500.0,1200.0,450.0,0.18,0.07239863846572217,dyke_or_fault_zone
1500.0,1200.0,550.0,0.18,0.09421892259638057,dyke_or_fault_zone
1500.0,1200.0,650.0,0.18,0.09844907586508277,dyke_or_fault_zone
1500.0,1200.0,750.0,0.18,0.0967226666067103,dyke_or_fault_zone
1500.0,1200.0,850.0,0.18,0.09225776660671031,dyke_or_fault_zone
1500.0,1200.0,950.0,0.18,0.09186857586508279,dyke_or_fault_zone
1500.0,1200.0,1050.0,0.18,0.0919434225963806,dyke_or_fault_zone
1500.0,1200.0,1150.0,0.18,0.07212803846572216,dyke_or_fault_zone
1500.0,1200.0,1250.0,0.0,0.026270859701641246,background
1500.0,1200.0,1350.0,0.0,0.0044999863524299915,background
1500.0,1200.0,1450.0,0.0,0.00018719455130032035,background
1500.0,1300.0,50.0,0.0,-0.00037940074521973776,background
1500.0,1300.0,150.0,0.0,-0.00038679319938451933,background
1500.0,1300.0,250.0,0.0,0.001421429056719895,background
1500.0,1300.0,350.0,0.0,0.013201488755144297,background
1500.0,1300.0,450.0,0.0,0.04097236724399064,background
1500.0,1300.0,550.0,0.0,0.053109238302396444,background
1500.0,1300.0,650.0,0.0,0.05541082870917224,background
1500.0,1300.0,750.0,0.0,0.05452192748190507,background
1500.0,1300.0,850.0,0.0,0.052467827481905066,background
1500.0,1300.0,950.0,0.0,0.052397328709172235,background
1500.0,1300.0,1050.0,0.0,0.05226053830239645,background
1500.0,1300.0,1150.0,0.0,0.04097236724399065,background
1500.0,1300.0,1250.0,0.0,0.013201488755144297,background
1500.0,1300.0,1350.0,0.0,0.001421429056719895,background
1500.0,1300.0,1450.0,0.0,-0.00038679319938451933,background
1500.0,1400.0,50.0,0.0,-0.0005589900865995188,background
1500.0,1400.0,150.0,0.0,-0.00074385492649013,background
1500.0,1400.0,250.0,0.0,-0.0005960279369528097,background
1500.0,1400.0,350.0,0.0,0.002672193052248051,background
1500.0,1400.0,450.0,0.0,0.012635149288296368,background
1500.0,1400.0,550.0,0.0,0.016714678759636593,background
1500.0,1400.0,650.0,0.0,0.017232210333782996,background
1500.0,1400.0,750.0,0.0,0.01686690653276071,background
1500.0,1400.0,850.0,0.0,0.015821406532760714,background
1500.0,1400.0,950.0,0.0,0.015743910333782998,background
1500.0,1400.0,1050.0,0.0,0.01579217875963659,background
1500.0,1400.0,1150.0,0.0,0.01248754928829637,background
1500.0,1400.0,1250.0,0.0,0.002672193052248051,background
1500.0,1400.0,1350.0,0.0,-0.0005960279369528097,background
1500.0,1400.0,1450.0,0.0,-0.00074385492649013,background
1500.0,1500.0,50.0,0.0,-0.0007271908551290732,background
1500.0,1500.0,150.0,0.0,-0.0009676817407924263,background
1500.0,1500.0,250.0,0.0,-0.001236204666666174,background
1500.0,1500.0,350.0,0.0,-0.0011027992565472871,background
1500.0,1500.0,450.0,0.0,0.0007611455940495775,background
1500.0,1500.0,550.0,0.0,0.001827514841015615,background
1500.0,1500.0,650.0,0.0,0.0018035150160907558,background
1500.0,1500.0,750.0,0.0,0.0015647168996388012,background
1500.0,1500.0,850.0,0.0,0.000679116899638801,background
1500.0,1500.0,950.0,0.0,0.0005858150160907554,background
1500.0,1500.0,1050.0,0.0,0.0007574148410156144,background
1500.0,1500.0,1150.0,0.0,0.0005766455940495777,background
1500.0,1500.0,1250.0,0.0,-0.0011027992565472871,background
1500.0,1500.0,1350.0,0.0,-0.001236204666666174,background
1500.0,1500.0,1450.0,0.0,-0.0009676817407924263,background
1500.0,1600.0,50.0,0.0,-0.0008805762159650213,background
1500.0,1600.0,150.0,0.0,-0.0011717935113666853,background
1500.0,1600.0,250.0,0.0,-0.0014969556064315234,background
1500.0,1600.0,350.0,0.0,-0.0018358637562851526,background
1500.0,1600.0,450.0,0.0,-0.0018514923689010494,background
1500.0,1600.0,550.0,0.0,-0.0013581462933401618,background
1500.0,1600.0,650.0,0.0,-0.0012707414318884481,background
1500.0,1600.0,750.0,0.0,-0.0016763758408499655,background
1500.0,1600.0,850.0,0.0,-0.0024512758408499653,background
1500.0,1600.0,950.0,0.0,-0.0024884414318884483,background
1500.0,1600.0,1050.0,0.0,-0.002280646293340162,background
1500.0,1600.0,1150.0,0.0,-0.0019990923689010495,background
1500.0,1600.0,1250.0,0.0,-0.0018358637562851526,background
1500.0,1600.0,1350.0,0.0,-0.0014969556064315234,background
1500.0,1600.0,1450.0,0.0,-0.0011717935113666853,background
1500.0,1700.0,50.0,0.0,-0.0010160211756630876,background
1500.0,1700.0,150.0,0.0,-0.0013520317713196668,background
1500.0,1700.0,250.0,0.0,-0.0017272083524254786,background
1500.0,1700.0,350.0,0.0,-0.002118245324141467,background
1500.0,1700.0,450.0,0.0,-0.002493914027173593,background
1500.0,1700.0,550.0,0.0,-0.002486674890020866,background
1500.0,1700.0,650.0,0.0,-0.0022836318322788773,background
1500.0,1700.0,750.0,0.0,-0.0028538526006263113,background
1500.0,1700.0,850.0,0.0,-0.0031859526006263114,background
1500.0,1700.0,950.0,0.0,-0.0030585318322788775,background
1500.0,1700.0,1050.0,0.0,-0.002818774890020866,background
1500.0,1700.0,1150.0,0.0,-0.002493914027173593,background
1500.0,1700.0,1250.0,0.0,-0.002118245324141467,background
1500.0,1700.0,1350.0,0.0,-0.0017272083524254786,background
1500.0,1700.0,1450.0,0.0,-0.0013520317713196668,background
1500.0,1800.0,50.0,0.0,-0.0011307662491667465,background
1500.0,1800.0,150.0,0.0,-0.0015047244402279787,background
1500.0,1800.0,250.0,0.0,-0.0019222718551382553,background
1500.0,1800.0,350.0,0.0,-0.002357470865143373,background
1500.0,1800.0,450.0,0.0,-0.002775565980119436,background
1500.0,1800.0,550.0,0.0,-0.0031002152353730435,background
1500.0,1800.0,650.0,0.0,-0.0032194492982869833,background
1500.0,1800.0,750.0,0.0,-0.0035088604216586394,background
1500.0,1800.0,850.0,0.0,-0.0035457604216586392,background
1500.0,1800.0,950.0,0.0,-0.0034039492982869835,background
1500.0,1800.0,1050.0,0.0,-0.0031371152353730433,background
1500.0,1800.0,1150.0,0.0,-0.002775565980119436,background
1500.0,1800.0,1250.0,0.0,-0.002357470865143373,background
1500.0,1800.0,1350.0,0.0,-0.0019222718551382553,background
1500.0,1800.0,1450.0,0.0,-0.0015047244402279787,background
1500.0,1900.0,50.0,0.0,-0.001222473680118366,background
1500.0,1900.0,150.0,0.0,-0.0016267606371918593,background
1500.0,1900.0,250.0,0.0,-0.0020781719923728403,background
1500.0,1900.0,350.0,0.0,-0.002548666522729461,background
1500.0,1900.0,450.0,0.0,-0.0030006699975598542,background
1500.0,1900.0,550.0,0.0,-0.0033915416290218182,background
1500.0,1900.0,650.0,0.0,-0.0036431164743859355,background
1500.0,1900.0,750.0,0.0,-0.0038333287668226926,background
1500.0,1900.0,850.0,0.0,-0.0038333287668226926,background
1500.0,1900.0,950.0,0.0,-0.0036800164743859354,background
1500.0,1900.0,1050.0,0.0,-0.0033915416290218182,background
1500.0,1900.0,1150.0,0.0,-0.0030006699975598542,background
1500.0,1900.0,1250.0,0.0,-0.002548666522729461,background
1500.0,1900.0,1350.0,0.0,-0.0020781719923728403,background
1500.0,1900.0,1450.0,0.0,-0.0016267606371918593,background
1500.0,2000.0,50.0,0.0,-0.001289275069089518,background
1500.0,2000.0,150.0,0.0,-0.0017156540603021962,background
1500.0,2000.0,250.0,0.0,-0.0021917325359405437,background
1500.0,2000.0,350.0,0.0,-0.002687936976164597,background
1500.0,2000.0,450.0,0.0,-0.0031646399274986754,background
1500.0,2000.0,550.0,0.0,-0.003576870520151977,background
1500.0,2000.0,650.0,0.0,-0.0038811089117314164,background
1500.0,2000.0,750.0,0.0,-0.004042798868446504,background
1500.0,2000.0,850.0,0.0,-0.004042798868446504,background
1500.0,2000.0,950.0,0.0,-0.0038811089117314164,background
1500.0,2000.0,1050.0,0.0,-0.003576870520151977,background
1500.0,2000.0,1150.0,0.0,-0.0031646399274986754,background
1500.0,2000.0,1250.0,0.0,-0.002687936976164597,background
1500.0,2000.0,1350.0,0.0,-0.0021917325359405437,background
1500.0,2000.0,1450.0,0.0,-0.0017156540603021962,background
1500.0,2100.0,50.0,0.0,-0.0013298094393776952,background
1500.0,2100.0,150.0,0.0,-0.0017695936412605209,background
1500.0,2100.0,250.0,0.0,-0.0022606398624796338,background
1500.0,2100.0,350.0,0.0,-0.002772444801775529,background
1500.0,2100.0,450.0,0.0,-0.0032641351319941518,background
1500.0,2100.0,550.0,0.0,-0.003689326114472197,background
1500.0,2100.0,650.0,0.0,-0.004003129657752638,background
1500.0,2100.0,750.0,0.0,-0.004169903091791148,background
1500.0,2100.0,850.0,0.0,-0.004169903091791148,background
1500.0,2100.0,950.0,0.0,-0.004003129657752638,background
1500.0,2100.0,1050.0,0.0,-0.003689326114472197,background
1500.0,2100.0,1150.0,0.0,-0.0032641351319941518,background
1500.0,2100.0,1250.0,0.0,-0.002772444801775529,background
1500.0,2100.0,1350.0,0.0,-0.0022606398624796338,background
1500.0,2100.0,1450.0,0.0,-0.0017695936412605209,background
1500.0,2200.0,50.0,0.0,-0.001343250964836726,background
1500.0,2200.0,150.0,0.0,-0.0017874804431411524,background
1500.0,2200.0,250.0,0.0,-0.002283490090012565,background
1500.0,2200.0,350.0,0.0,-0.002800468281142815,background
1500.0,2200.0,450.0,0.0,-0.0032971285475762737,background
1500.0,2200.0,550.0,0.0,-0.003726617300281159,background
1500.0,2200.0,650.0,0.0,-0.0040435927253299475,background
1500.0,2200.0,750.0,0.0,-0.00421205188161793,background
1500.0,2200.0,850.0,0.0,-0.00421205188161793,background
1500.0,2200.0,950.0,0.0,-0.0040435927253299475,background
1500.0,2200.0,1050.0,0.0,-0.003726617300281159,background
1500.0,2200.0,1150.0,0.0,-0.0032971285475762737,background
1500.0,2200.0,1250.0,0.0,-0.002800468281142815,background
1500.0,2200.0,1350.0,0.0,-0.002283490090012565,background
1500.0,2200.0,1450.0,0.0,-0.0017874804431411524,background
1500.0,2300.0,50.0,0.0,-0.0013293257948285072,background
1500.0,2300.0,150.0,0.0,-0.0017689500495596876,background
1500.0,2300.0,250.0,0.0,-0.002259817679906109,background
1500.0,2300.0,350.0,0.0,-0.0027714364784950664,background
1500.0,2300.0,450.0,0.0,-0.0032629479835820153,background
1500.0,2300.0,550.0,0.0,-0.0036879843263839156,background
1500.0,2300.0,650.0,0.0,-0.004001673741001461,background
1500.0,2300.0,750.0,0.0,-0.004168386520437939,background
1500.0,2300.0,850.0,0.0,-0.004168386520437939,background
1500.0,2300.0,950.0,0.0,-0.004001673741001461,background
1500.0,2300.0,1050.0,0.0,-0.0036879843263839156,background
1500.0,2300.0,1150.0,0.0,-0.0032629479835820153,background
1500.0,2300.0,1250.0,0.0,-0.0027714364784950664,background
1500.0,2300.0,1350.0,0.0,-0.002259817679906109,background
1500.0,2300.0,1450.0,0.0,-0.0017689500495596876,background
1500.0,2400.0,50.0,0.0,-0.0012883176335132594,background
1500.0,2400.0,150.0,0.0,-0.001714379989102599,background
1500.0,2400.0,250.0,0.0,-0.0021901049215129766,background
1500.0,2400.0,350.0,0.0,-0.0026859408726569584,background
1500.0,2400.0,450.0,0.0,-0.0031622898170177716,background
1500.0,2400.0,550.0,0.0,-0.003574214280866994,background
1500.0,2400.0,650.0,0.0,-0.0038782267403185697,background
1500.0,2400.0,750.0,0.0,-0.004039796623574864,background
1500.0,2400.0,850.0,0.0,-0.004039796623574864,background
1500.0,2400.0,950.0,0.0,-0.0038782267403185697,background
1500.0,2400.0,1050.0,0.0,-0.003574214280866994,background
1500.0,2400.0,1150.0,0.0,-0.0031622898170177716,background
1500.0,2400.0,1250.0,0.0,-0.0026859408726569584,background
1500.0,2400.0,1350.0,0.0,-0.0021901049215129766,background
1500.0,2400.0,1450.0,0.0,-0.001714379989102599,background
1500.0,2500.0,50.0,0.0,-0.0012210619598087462,background
1500.0,2500.0,150.0,0.0,-0.0016248820437564642,background
1500.0,2500.0,250.0,0.0,-0.0020757721062597658,background
1500.0,2500.0,350.0,0.0,-0.002545723306567755,background
1500.0,2500.0,450.0,0.0,-0.0029972048049369654,background
1500.0,2500.0,550.0,0.0,-0.003387625055375711,background
1500.0,2500.0,650.0,0.0,-0.003675766768170483,background
1500.0,2500.0,750.0,0.0,-0.003828902014605787,background
1500.0,2500.0,850.0,0.0,-0.003828902014605787,background
1500.0,2500.0,950.0,0.0,-0.003675766768170483,background
1500.0,2500.0,1050.0,0.0,-0.003387625055375711,background
1500.0,2500.0,1150.0,0.0,-0.0029972048049369654,background
1500.0,2500.0,1250.0,0.0,-0.002545723306567755,background
1500.0,2500.0,1350.0,0.0,-0.0020757721062597658,background
1500.0,2500.0,1450.0,0.0,-0.0016248820437564642,background
1500.0,2600.0,50.0,0.0,-0.0011289290057779982,background
1500.0,2600.0,150.0,0.0,-0.0015022795980408916,background
1500.0,2600.0,250.0,0.0,-0.0019191485913692557,background
1500.0,2600.0,350.0,0.0,-0.002353640499880576,background
1500.0,2600.0,450.0,0.0,-0.0027710563033840657,background
1500.0,2600.0,550.0,0.0,-0.003132018121597161,background
1500.0,2600.0,650.0,0.0,-0.003398418638569716,background
1500.0,2600.0,750.0,0.0,-0.00353999935044027,background
1500.0,2600.0,850.0,0.0,-0.00353999935044027,background
1500.0,2600.0,950.0,0.0,-0.003398418638569716,background
1500.0,2600.0,1050.0,0.0,-0.003132018121597161,background
1500.0,2600.0,1150.0,0.0,-0.0027710563033840657,background
1500.0,2600.0,1250.0,0.0,-0.002353640499880576,background
1500.0,2600.0,1350.0,0.0,-0.0019191485913692557,background
1500.0,2600.0,1450.0,0.0,-0.0015022795980408916,background
1500.0,2700.0,50.0,0.0,-0.0010137958402350055,background
1500.0,2700.0,150.0,0.0,-0.0013490704903221067,background
1500.0,2700.0,250.0,0.0,-0.001723425342749698,background
1500.0,2700.0,350.0,0.0,-0.002113605847644233,background
1500.0,2700.0,450.0,0.0,-0.002488451744130488,background
1500.0,2700.0,550.0,0.0,-0.0028126010820562265,background
1500.0,2700.0,650.0,0.0,-0.003051832897839992,background
1500.0,2700.0,750.0,0.0,-0.00317897458347058,background
1500.0,2700.0,850.0,0.0,-0.00317897458347058,background
1500.0,2700.0,950.0,0.0,-0.003051832897839992,background
1500.0,2700.0,1050.0,0.0,-0.0028126010820562265,background
1500.0,2700.0,1150.0,0.0,-0.002488451744130488,background
1500.0,2700.0,1250.0,0.0,-0.002113605847644233,background
1500.0,2700.0,1350.0,0.0,-0.001723425342749698,background
1500.0,2700.0,1450.0,0.0,-0.0013490704903221067,background
1500.0,2800.0,50.0,0.0,-0.0008780081263224551,background
1500.0,2800.0,150.0,0.0,-0.0011683761231551845,background
1500.0,2800.0,250.0,0.0,-0.0014925899239175515,background
1500.0,2800.0,350.0,0.0,-0.0018305096908309642,background
1500.0,2800.0,450.0,0.0,-0.0021551487652596633,background
1500.0,2800.0,550.0,0.0,-0.0024358815731343416,background
1500.0,2800.0,650.0,0.0,-0.002643070703328772,background
1500.0,2800.0,750.0,0.0,-0.0027531830442436,background
1500.0,2800.0,850.0,0.0,-0.0027531830442436,background
1500.0,2800.0,950.0,0.0,-0.002643070703328772,background
1500.0,2800.0,1050.0,0.0,-0.0024358815731343416,background
1500.0,2800.0,1150.0,0.0,-0.0021551487652596633,background
1500.0,2800.0,1250.0,0.0,-0.0018305096908309642,background
1500.0,2800.0,1350.0,0.0,-0.0014925899239175515,background
1500.0,2800.0,1450.0,0.0,-0.0011683761231551845,background
1500.0,2900.0,50.0,0.0,-0.0007243323321926993,background
1500.0,2900.0,150.0,0.0,-0.0009638778694543107,background
1500.0,2900.0,250.0,0.0,-0.0012313452554554947,background
1500.0,2900.0,350.0,0.0,-0.0015101196830768096,background
1500.0,2900.0,450.0,0.0,-0.0017779379080478388,background
1500.0,2900.0,550.0,0.0,-0.002009534681875637,background
1500.0,2900.0,650.0,0.0,-0.0021804599630655666,background
1500.0,2900.0,750.0,0.0,-0.002271299587787608,background
1500.0,2900.0,850.0,0.0,-0.002271299587787608,background
1500.0,2900.0,950.0,0.0,-0.0021804599630655666,background
1500.0,2900.0,1050.0,0.0,-0.002009534681875637,background
1500.0,2900.0,1150.0,0.0,-0.0017779379080478388,background
1500.0,2900.0,1250.0,0.0,-0.0015101196830768096,background
1500.0,2900.0,1350.0,0.0,-0.0012313452554554947,background
1500.0,2900.0,1450.0,0.0,-0.0009638778694543107,background
1600.0,0.0,50.0,0.0,-0.0005556347979689974,background
1600.0,0.0,150.0,0.0,-0.0007393900029835387,background
1600.0,0.0,250.0,0.0,-0.0009445640375792039,background
1600.0,0.0,350.0,0.0,-0.0011584116954648992,background
1600.0,0.0,450.0,0.0,-0.0013638548583756562,background
1600.0,0.0,550.0,0.0,-0.0015415125728208065,background
1600.0,0.0,650.0,0.0,-0.0016726292299970242,background
1600.0,0.0,750.0,0.0,-0.0017423122391445206,background
1600.0,0.0,850.0,0.0,-0.0017423122391445206,background
1600.0,0.0,950.0,0.0,-0.0016726292299970242,background
1600.0,0.0,1050.0,0.0,-0.0015415125728208065,background
1600.0,0.0,1150.0,0.0,-0.0013638548583756562,background
1600.0,0.0,1250.0,0.0,-0.0011584116954648992,background
1600.0,0.0,1350.0,0.0,-0.0009445640375792039,background
1600.0,0.0,1450.0,0.0,-0.0007393900029835387,background
1600.0,100.0,50.0,0.0,-0.0005499746909952896,background
1600.0,100.0,150.0,0.0,-0.0007318580295947689,background
1600.0,100.0,250.0,0.0,-0.0009349420097368909,background
1600.0,100.0,350.0,0.0,-0.0011466112572276032,background
1600.0,100.0,450.0,0.0,-0.0013499616241447647,background
1600.0,100.0,550.0,0.0,-0.0015258095857232127,background
1600.0,100.0,650.0,0.0,-0.0016555905916616658,background
1600.0,100.0,750.0,0.0,-0.0017245637581436806,background
1600.0,100.0,850.0,0.0,-0.0017245637581436806,background
1600.0,100.0,950.0,0.0,-0.0016555905916616658,background
1600.0,100.0,1050.0,0.0,-0.0015258095857232127,background
1600.0,100.0,1150.0,0.0,-0.0013499616241447647,background
1600.0,100.0,1250.0,0.0,-0.0011466112572276032,background
1600.0,100.0,1350.0,0.0,-0.0009349420097368909,background
1600.0,100.0,1450.0,0.0,-0.0007318580295947689,background
1600.0,200.0,50.0,0.0,-0.000533109686145337,background
1600.0,200.0,150.0,0.0,-0.0007094155619309284,background
1600.0,200.0,250.0,0.0,-0.000906271960393162,background
1600.0,200.0,350.0,0.0,-0.0011114503584975935,background
1600.0,200.0,450.0,0.0,-0.001308564974969419,background
1600.0,200.0,550.0,0.0,-0.001479020548909978,background
1600.0,200.0,650.0,0.0,-0.0016048218129977238,background
1600.0,200.0,750.0,0.0,-0.0016716799134480077,background
1600.0,200.0,850.0,0.0,-0.0016716799134480077,background
1600.0,200.0,950.0,0.0,-0.0016048218129977238,background
1600.0,200.0,1050.0,0.0,-0.001479020548909978,background
1600.0,200.0,1150.0,0.0,-0.001308564974969419,background
1600.0,200.0,1250.0,0.0,-0.0011114503584975935,background
1600.0,200.0,1350.0,0.0,-0.000906271960393162,background
1600.0,200.0,1450.0,0.0,-0.0007094155619309284,background
1600.0,300.0,50.0,0.0,-0.0005053833822430858,background
1600.0,300.0,150.0,0.0,-0.0006725198311380706,background
1600.0,300.0,250.0,0.0,-0.0008591379981993115,background
1600.0,300.0,350.0,0.0,-0.0010536453491105213,background
1600.0,300.0,450.0,0.0,-0.0012405083046166825,background
1600.0,300.0,550.0,0.0,-0.0014020987178450421,background
1600.0,300.0,650.0,0.0,-0.001521357230656584,background
1600.0,300.0,750.0,0.0,-0.001584738132962495,background
1600.0,300.0,850.0,0.0,-0.001584738132962495,background
1600.0,300.0,950.0,0.0,-0.001521357230656584,background
1600.0,300.0,1050.0,0.0,-0.0014020987178450421,background
1600.0,300.0,1150.0,0.0,-0.0012405083046166825,background
1600.0,300.0,1250.0,0.0,-0.0010536453491105213,background
1600.0,300.0,1350.0,0.0,-0.0008591379981993115,background
1600.0,300.0,1450.0,0.0,-0.0006725198311380706,background
1600.0,400.0,50.0,0.0,-0.0004673606605617964,background
1600.0,400.0,150.0,0.0,-0.000621922531616633,background
1600.0,400.0,250.0,0.0,-0.0007945004059493152,background
1600.0,400.0,350.0,0.0,-0.0009743739182174007,background
1600.0,400.0,450.0,0.0,-0.001147178164238064,background
1600.0,400.0,550.0,0.0,-0.0012966112578464619,background
1600.0,400.0,650.0,0.0,-0.001406897308562729,background
1600.0,400.0,750.0,0.0,-0.0014655097232353694,background
1600.0,400.0,850.0,0.0,-0.0014655097232353694,background
1600.0,400.0,950.0,0.0,-0.001406897308562729,background
1600.0,400.0,1050.0,0.0,-0.0012966112578464619,background
1600.0,400.0,1150.0,0.0,-0.001147178164238064,background
1600.0,400.0,1250.0,0.0,-0.0009743739182174007,background
1600.0,400.0,1350.0,0.0,-0.0007945004059493152,background
1600.0,400.0,1450.0,0.0,-0.000621922531616633,background
1600.0,500.0,50.0,0.0,-0.00041981617622722513,background
1600.0,500.0,150.0,0.0,-0.0005586545063912746,background
1600.0,500.0,250.0,0.0,-0.0007136760762783907,background
1600.0,500.0,350.0,0.0,-0.0008752511006592965,background
1600.0,500.0,450.0,0.0,-0.0010304760134985987,background
1600.0,500.0,550.0,0.0,-0.0011647073154765443,background
1600.0,500.0,650.0,0.0,-0.001263773993547501,background
1600.0,500.0,750.0,0.0,-0.0013164237817811402,background
1600.0,500.0,850.0,0.0,-0.0013164237817811402,background
1600.0,500.0,950.0,0.0,-0.001263773993547501,background
1600.0,500.0,1050.0,0.0,-0.0011647073154765443,background
1600.0,500.0,1150.0,0.0,-0.0010304760134985987,background
1600.0,500.0,1250.0,0.0,-0.0008752511006592965,background
1600.0,500.0,1350.0,0.0,-0.0007136760762783907,background
1600.0,500.0,1450.0,0.0,-0.0005586545063912746,background
1600.0,600.0,50.0,0.0,-0.00036371857579760455,background
1600.0,600.0,150.0,0.0,-0.0004840047452520508,background
1600.0,600.0,250.0,0.0,-0.0006183116819784069,background
1600.0,600.0,350.0,0.0,-0.0007582963730887329,background
1600.0,600.0,450.0,0.0,-0.0008927794812280922,background
1600.0,600.0,550.0,0.0,-0.0010090742329492634,background
1600.0,600.0,650.0,0.0,-0.0010949032054790536,background
1600.0,600.0,750.0,0.0,-0.001140517707913138,background
1600.0,600.0,850.0,0.0,-0.001140517707913138,background
1600.0,600.0,950.0,0.0,-0.0010949032054790536,background
1600.0,600.0,1050.0,0.0,-0.0010090742329492634,background
1600.0,600.0,1150.0,0.0,-0.0008927794812280922,background
1600.0,600.0,1250.0,0.0,-0.0007582963730887329,background
1600.0,600.0,1350.0,0.0,-0.0006183116819784069,background
1600.0,600.0,1450.0,0.0,-0.0004840047452520508,background
1600.0,700.0,50.0,0.0,-0.0003002107625632272,background
1600.0,700.0,150.0,0.0,-0.0003994941235478567,background
1600.0,700.0,250.0,0.0,-0.000510350127544164,background
1600.0,700.0,350.0,0.0,-0.0006258925102043063,background
1600.0,700.0,450.0,0.0,-0.0007368939248498322,background
1600.0,700.0,550.0,0.0,-0.0008328827976198104,background
1600.0,700.0,650.0,0.0,-0.0009037254298298432,background
1600.0,700.0,750.0,0.0,-0.0009413753203520662,background
1600.0,700.0,850.0,0.0,-0.0012857753203520661,background
1600.0,700.0,950.0,0.0,-0.0012481254298298433,background
1600.0,700.0,1050.0,0.0,-0.0008328827976198104,background
1600.0,700.0,1150.0,0.0,-0.0007368939248498322,background
1600.0,700.0,1250.0,0.0,-0.0006258925102043063,background
1600.0,700.0,1350.0,0.0,-0.000510350127544164,background
1600.0,700.0,1450.0,0.0,-0.0003994941235478567,background
1600.0,800.0,50.0,0.0,-0.00023058661163014068,background
1600.0,800.0,150.0,0.0,-0.0003068444166642831,background
1600.0,800.0,250.0,0.0,-0.000391990965449263,background
1600.0,800.0,350.0,0.0,-0.0004807370393401488,background
